zfgene	SLX4	GABRG2	ABCB11	UBA5	KANK2	CATIP	BMPR2	TNNT1	COPA	CAV3	KCNJ13	TERT	DVL3	CTNNB1	COL4A1	TMEM63C	SLC1A2	PRPF4	CRB1	HCN1	TBX3	NR2F2	SLC33A1	CERKL	WDR19	TEK	PIGT	RHAG	AGBL5	CEP55	IFT80	POMT2	OSGEP	SMARCAD1	PHOX2B	ATP6V1B2	MCM5	GABRA1	NAPB	CSF1R	SLC35B2	PYROXD1	STRA6	TWIST2	WDPCP	MBTPS1	EXOSC8	IKZF1	FGFR3	VPS51	GJA1	PLEKHG5	NR5A1	IFNAR2	COL1A1	GATA2	ZFYVE27	PCNT	LRSAM1	FHL1	GLI2	CNOT1	TP63	TRPV4	FANCC	COX5A	MED25	PYGM	WNT4	RPS7	POLR1D	ARHGEF2	TUBGCP4	IL12RB1	RBM8A	CLCN7	TSHB	SNRPE	ATP13A2	SUMF1	LCA5	TNNI2	TGFB3	CD27	DHDDS	LFNG	AVP	SPTB	CTSK	WDR11	ATP1A2	COL5A1	MARS1	SPTAN1	POLR1C	NUS1	MEGF10	DOK7	FLT4	ANLN	PI4KA	HEPACAM	NUP107	TSEN54	PRICKLE1	AP4S1	CDH2	DYNC1H1	PTCH1	WDR35	IFT172	MPL	AUH	PRPF31	ATP6V1A	IL17RD	SOS2	CHAT	IMPDH1	KIF3B	CHRNE	WT1	SURF1	WLS	SLC6A3	COL11A2	PAX6	SLC26A3	KIT	SMC3	RPL11	RYR3	VPS11	VEGFC	SFXN4	NDE1	LMX1B	TRPA1	MEIS2	IFT140	TENM4	TRIM2	DLX3	GDAP1	CTSD	REST	TBX4	RPL35	SOX2	INSR	POLG	ORAI1	SPAST	KIF5A	MMP20	PRPF3	CLN3	WNT5A	RPS19	CRYAA	LSS	CEP120	RPS24	MPV17	KCNMA1	SPRED1	DPM3	INF2	PANK2	RAD21	TTC7A	DNAH1	ATP2A2	NFIA	MICU1	CDT1	DSP	TCF4	PXDN	SMAD4	CACNA1A	FOXN1	SYNE1	WRN	RPS15A	NEXN	PLCE1	GATA4	NUP93	LIG4	FIGLA	PYCR1	SHH	PAX8	TBC1D23	RPL35A	WDR73	GRHL2	FANCE	DYNC2H1	LTBP3	MITF	CA2	CDH3	MYOD1	CXCR4	PAX7	SLC26A2	IQSEC1	BMPR1A	VPS33B	EDNRB	EMP2	FBXO7	EZH2	ERCC6	DZIP1	NR3C2	RHO	SPECC1L	CHRND	OTX2	EPO	DICER1	AARS1	SOD1	SLC34A1	MYBPC3	ACTA1	SPTLC1	ORC4	RNF216	FMR1	NECTIN1	NIPBL	DPM2	GFPT1	EGR2	GRIN1	TOP3A	UBAP1	GIPC1	EPCAM	FEZF1	ACAN	DNAH10	PTPN11	SOX3	FKTN	DCTN1	RAC2	SP7	SNX10	ADD3	TBX2	CHCHD10	KRAS	ABCB4	MAK	DLX5	BMP1	RAG2	SLC7A14	GDF9	PSEN1	SNAP29	THRB	CLN5	PDE6B	CRTAP	DNMT1	SIPA1L3	NOTCH1	EXOSC9	PLCB3	SYNJ1	FGFR2	NUP133	GCK	SCUBE3	BRCA2	DEGS1	CNTN1	TPM1	IFNG	SEC23A	IFT81	GARS1	ZEB2	TLL1	GINS1	CYFIP2	GTPBP3	PRKDC	COL2A1	RRM2B	TRNT1	GJB2	CHRM3	GPX4	GLI3	HTRA1	NSF	NPHS1	GMPPB	CTNS	TARS1	LAMB1	MIR140	BMP15	RPL18	FOXL2	KISS1	LIG3	ARHGDIA	NEK1	ZFYVE26	GBA2	KIRREL1	LGI1	CFAP70	NEB	DOCK8	CPAMD8	CYBA	IRF2BP2	TCF3	ATP5PO	STAT3	PCYT2	PLA2G6	UGDH	TNFRSF11A	CHRNA2	OPA1	KDSR	TYR	FKRP	MLC1	PACS2	LRP4	GATA6	AGRN	NUP205	DUSP6	OPN1SW	PARN	COA6	APP	EXOSC3	CD2AP	UNG	SLC25A46	PMP2	RUNX2	RAF1	FGF8	RTN4IP1	ROR2	SPG11	RPS28	IL10RA	RAD51C	GFI1B	CACNA1C	OTULIN	ATP1A1	NUP88	TRMU	CRYAB	SHANK3	VCP	NIPA1	ZAP70	PRDM12	BMP4	FZD2	NAA10	GNRH1	CSF3R	TULP1	SRCAP	CFTR	COL11A1	SPRY4	ERCC4	PIGP	POLR3K	MAPK1	INPP5K	BAG3	IBA57	BBS2	MYBPC1	ARL6IP1	CHSY1	EEF1A2	LHCGR	ORC6	CUX2	SCN8A	IRF6	KATNB1	NOTCH3	HES7	FZR1	ATF6	PINK1	ORC1	GMNN	SNRNP200	UNC45B	ZNF408	LTV1	INS	FASTKD2	TACSTD2	HSPG2	COASY	TFRC	POMT1	KITLG	BCS1L	GNE	GABRA2	PAX2	GPR179	PHACTR1	IKBKB	LRRC8A	ANTXR2	RAD51	CPA6	MAFB	DNMBP	DYSF	RPL10L	ATP6V0C	QDPR	NR2F1	KREMEN1	TNNT2	UBE2T	CDC6	KIF1B	DDX11	STAC3	SALL4	TAMM41	PIEZO1	KCNJ10	DMXL2	NR2E3	NBEAL2	DOLK	GRM6	SPARC	RIPPLY2	PRPF8	SLC9A3	EPHB4	SOX9	IFT74	STAT5B	TDRD7	NCF1	RP2	KLHL40	TUBB4B	TMEM165	CPN1	SCN1B	GLIS3	FLNC	KIAA0586	COL1A2	AKT2	LEMD3	SLC4A1	CDON	RPL27	NTRK2	ALX1	CNTN2	SEC23B	PROK2	ERCC2	LRAT	PEPD	PAFAH1B1	PAX3	POMK	ESR2	WNT10A	CITED2	MAPRE2	MYO5B	RPL5	RNF170	LDB3	ATL1	CHD7	CDK5	VPS37A	FGFR1	ZIC2	TNNT3	PSEN2	UNC119	NANS	FARS2	DNMT3A	RAG1	GAL	CHUK	SLC39A7	SPI1	THRA	KCNJ11	VHL	PROM1	PNPLA6	SLC18A2	SH3KBP1	LMNA	FZD4	GAD1	CLPB	MFRP	GALT	POLA1	IFNGR1	TIA1	NF1	GLRA1	STIM1	RNF220	WFS1	CHRNA1	CYP2R1	CTNNA1	NRL	NR0B1	APC	VPS45	SLC39A8	SNAP25	KLHL41	GDF5	MAG	ESCO2	MIP	TUBGCP6	ITPR1	BRF1	LYST	CTPS1	FIG4	EPG5	PLK4	APOC2	LAMB2	GBA1	POLR3B	HSPD1	MESP2	LRP2	STXBP1	SIX6	RAPSN	TNFAIP3	HAX1	RPGR	SQSTM1	FANCA	NPHS2	NEFL	SGSH	PIK3CD	CAD	EXOSC2	SEMA3A	IRF8	FXR1	LPAR6	TPP1	VIM	GJB6	SH3PXD2B	SMN2	LRP5	FANCD2	TNFRSF4	TSHR	EDAR	SCN10A	POMGNT2	PYCR2	NCKAP1L	FGF10	WWOX	RAPGEF2	ALDH1A3	MYL1	YWHAG	GLRX5	POLR1A	COG4	SYNE2	PTEN	PRDM5	MTRR	WNT1	GRN	CYLD	CARS2	RPS29	TBXAS1	CTSF	BCL11B	COQ8B	DPY19L2	TBX6	NLRC4	MFN2	TTC21B	HNF4A	PKP2	ITGA2B	GLRB	DPM1	KCNB1	FOXC1	LZTR1	FANCI	GOT2	WNK1	RYR1	BMPR1B	SMOC1	MTO1	REEP6	MEOX1	RPGRIP1	ASAH1	MYOT	ITGA6
prdm5	1.0	0.9879823683349425	1.0	1.0	1.0	0.9867145666881615	1.0	1.0	1.0	1.0	1.0	0.9941281785958539	1.0	0.9944789062550102	0.9817164564047988	1.0	1.0	1.0	1.0	0.9869538557715863	0.9946200910735619	0.9779995486088678	0.9944895011117982	1.0	0.9931968025052252	1.0	1.0	1.0	1.0	1.0	0.9933866746169403	0.9451511082229753	0.9892179843246252	1.0	0.9916152632095578	0.992511123759167	1.0	1.0	1.0	0.9927614728106816	0.976333732888531	0.9871806640134415	1.0	1.0	0.9869538557715863	1.0	1.0	0.994967547146824	0.9904158123697174	1.0	0.9886616403780838	0.9937231330680862	0.9858421729998654	0.9883306536344673	0.9967668660956179	0.9919544474320149	1.0	1.0	1.0	0.986494020256791	0.9950039458588977	0.990332375710614	0.9941197460340877	0.992157181251859	0.9951313405740008	1.0	1.0	1.0	0.990332375710614	1.0	1.0	0.98085841718303	0.9921317628738455	1.0	1.0	0.993920860050578	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9910115241814408	1.0	1.0	1.0	1.0	0.9870687514462454	0.995246604642219	1.0	0.9944179389963043	0.9883306536344673	1.0	0.990690478193591	1.0	1.0	0.9936661030173435	1.0	0.9876996726224457	0.9692470952365143	1.0	1.0	1.0	1.0	0.9937231330680862	0.9910867271564796	0.9960759584031333	0.9933251611324262	0.9937231330680862	0.9917838190169519	1.0	1.0	1.0	0.9832592811960322	1.0	1.0	1.0	1.0	0.9935047660446262	0.9944734646517042	1.0	1.0	1.0	1.0	0.9815672400588428	1.0	0.9921240463400327	0.992511123759167	0.9914363359123269	1.0	1.0	1.0	1.0	1.0	1.0	0.990690478193591	0.9876009128505833	0.992511123759167	1.0	1.0	0.9641568042756161	0.9952124501118413	1.0	1.0	0.9845219425179897	1.0	0.9956871560105379	0.9944540663004607	0.9916460366800484	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9953553861808243	1.0	0.9860535292528277	1.0	1.0	0.9951538523713901	1.0	0.9845269884293943	1.0	0.9918061001313843	0.9944506087338958	1.0	0.9901370997120649	1.0	0.9748077984149156	0.9748077984149156	1.0	0.994352980563308	1.0	0.9659499927181179	0.9962612886280374	1.0	0.9929161774832174	1.0	0.9947525603070498	1.0	1.0	1.0	0.9879309467814296	1.0	1.0	1.0	1.0	0.9923284692207749	0.9942393584401499	1.0	1.0	1.0	1.0	0.9941069059576377	0.9946570200567105	0.991688217416098	0.9953390932820142	0.9894716397989797	0.9832592811960322	0.9939547107995621	0.9960241330588141	0.9941915947551493	1.0	0.9920275605085116	0.9948025093124415	1.0	1.0	1.0	1.0	0.9942313927717482	1.0	1.0	0.9901370997120649	1.0	1.0	0.9947198762146994	1.0	1.0	0.9942613065224092	0.9884938123150645	1.0	0.9851128111776427	1.0	0.9971104167339312	1.0	1.0	1.0	1.0	1.0	1.0	0.9879823683349425	0.9830077159222743	1.0	0.9875562494001046	0.9784775519372676	1.0	1.0	0.9905164939979394	0.9797953043486829	0.9945242652743107	0.991160073596522	0.995265032795586	0.9795985336088248	0.9589807318993668	0.995052171852143	0.9825619991116522	1.0	1.0	1.0	1.0	0.981769637317293	0.9959897243401822	1.0	1.0	0.9956066220930876	1.0	0.9812838669020673	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9959138835526292	0.9886503131958999	0.9852828589835161	1.0	0.9954620941065161	1.0	1.0	0.9883306536344673	0.9956409585029589	1.0	1.0	1.0	1.0	1.0	0.9832592811960322	1.0	1.0	1.0	1.0	1.0	0.9913014932849347	0.9879823683349425	0.9873899038923246	0.984216055261826	0.9868358420619183	0.9906263622577557	1.0	1.0	1.0	0.9870813311019448	1.0	1.0	0.9540198779369957	1.0	1.0	1.0	1.0	1.0	1.0	0.9970636139094897	0.9871806640134415	1.0	1.0	0.9938731844608664	1.0	0.9874997353916252	1.0	0.985606174617515	0.985606174617515	1.0	1.0	0.9704414088509917	1.0	1.0	0.9938582058194975	1.0	0.9952088973189973	1.0	0.9847542481238611	1.0	1.0	1.0	0.9955887272962538	0.993036168039624	0.988798240170337	0.9499323938336337	0.9769995851953783	1.0	1.0	0.977719347020346	1.0	1.0	0.9839518260756841	1.0	1.0	1.0	1.0	1.0	1.0	0.9871806640134415	0.9947198762146994	1.0	0.984368462640951	0.9939277615237336	0.9937231330680862	0.9821346474798036	1.0	1.0	0.9876009128505833	1.0	1.0	1.0	0.9917181644924871	1.0	0.9941303931697035	1.0	0.9766496293064832	1.0	1.0	0.9863960785384227	1.0	1.0	1.0	0.989929491526423	1.0	1.0	0.9834999943805015	0.9944553883670467	1.0	1.0	0.9873960399642292	1.0	0.9852828589835161	0.9945181651761154	1.0	1.0	0.9936971557254636	0.9849367293926898	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9946247383320889	1.0	0.9871806640134415	0.9885728664390999	1.0	1.0	1.0	1.0	1.0	0.9905164939979394	1.0	0.9914363359123269	1.0	0.9821790159719058	1.0	1.0	1.0	1.0	0.9821790159719058	0.9947328406303759	0.9539158530504179	0.9778387802457379	0.9913014932849347	1.0	1.0	1.0	1.0	1.0	0.9952144368045072	1.0	1.0	1.0	0.993561487878646	0.9881010450836913	1.0	0.9766116974175695	0.9867145666881615	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9943873934242526	1.0	0.9854472097413015	0.9860196110477701	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.985760041493148	1.0	0.9869523314974931	0.9883306536344673	1.0	1.0	1.0	0.9876009128505833	1.0	1.0	0.9884938123150645	0.9908552250932167	0.9885455549097574	0.9830077159222743	1.0	0.9931570980088196	0.9871806640134415	0.9911113784506655	1.0	1.0	1.0	1.0	1.0	1.0	0.9876009128505833	0.9940404225709795	1.0	1.0	1.0	0.9946541468617393	0.9592976952878594	1.0	1.0	1.0	1.0	0.9872897203654498	0.9947662612353645	1.0	0.9961932721833965	1.0	0.990332375710614	0.9739251419371865	1.0	0.9932800827994969	1.0	1.0	1.0	1.0	1.0	1.0	0.992816487280045	0.9825654890276857	1.0	1.0	1.0	1.0	1.0	1.0	0.9954359334913815	1.0	1.0	1.0	1.0	0.9910650387721192	1.0	1.0	0.9945583796793397	1.0	1.0	0.9859415653666481	1.0	0.9894716397989797	0.9957743436974126	1.0	1.0	0.9690684541234629	1.0	1.0	1.0	0.9948403874734228	1.0	0.9932618985917759	0.9943226044698954	1.0	0.9861936280084359	1.0	1.0	1.0	1.0	1.0	1.0	0.9919191053865013	1.0	1.0	1.0	1.0	0.9941435949198095	0.9861936280084359	1.0	1.0	0.9876009128505833	0.9974770218611065	0.9893470763032833	1.0	1.0	1.0	1.0	0.9847542481238611	0.9921317628738455	0.9974411277071483	1.0	0.9944179389963043	0.9864326011768203	0.9950404246616861	1.0	1.0	1.0	0.9827444578496103	1.0	1.0	0.9879823683349425	1.0	0.990332375710614	1.0	1.0	1.0	1.0	1.0	1.0	0.9881898402796573	0.9963297968545168	1.0	0.9951902189049848	0.9916749098549015	1.0	0.9652839330350675	1.0	0.985606174617515	1.0	1.0	1.0	1.0	0.9830077159222743	1.0	0.9837306139228409	1.0	1.0	1.0	0.9967066012329147	1.0	0.9915650959695147	1.0	0.9908552250932167	0.9946953361856317	0.9905164939979394	1.0	1.0	1.0	0.9943219673669431	1.0	1.0	1.0	0.9922319833421279	0.99697494029744	0.9876009128505833	0.991160073596522	1.0	1.0	1.0	1.0	1.0	0.9936706115579879	0.9939794392580376	1.0	1.0	1.0	0.9831399339136616	1.0	0.9791927208438812	0.991160073596522	1.0	1.0	0.9905164939979394	0.9877961094848077	1.0	0.9780562815660051	
fgfr2	1.0	0.9956594612568793	0.9774278336169198	1.0	0.9926443003165446	1.0	1.0	1.0	1.0	0.9686196603875818	0.9929385749377219	0.9470288533231782	1.0	0.9463883256905182	0.9868141571080937	0.9938389783326423	1.0	1.0	1.0	0.9952971826897092	0.945811814943077	0.95621496004285	0.9959750220126443	1.0	1.0	1.0	1.0	0.9894864636589646	1.0	1.0	0.9902049791408043	0.9878936053466733	1.0	0.9700211081630956	0.9539777737475688	1.0	1.0	1.0	1.0	0.9539881986194054	1.0	1.0	0.991476477320654	0.9881165168241733	0.9556350349712928	0.9832000395668598	0.9785188869351855	0.9464504165935628	0.9356131914648651	0.9809544050628602	0.9774655934865887	0.9954152515510699	0.9609963174960733	1.0	0.9436770857968365	0.9495305456845069	1.0	0.9854482868595	0.9851356469105712	0.9975762914412725	0.9851272488275638	0.9854482868595	0.9363793117943782	0.9565217022405782	0.9501354785205667	0.9899155512996711	0.991476477320654	1.0	0.9636259340440322	1.0	0.9932001401136601	0.9719338673532196	1.0	1.0	1.0	0.9955596752717133	1.0	1.0	0.9936464376889786	0.9902960552723962	1.0	0.9809544050628602	0.9698851347144642	1.0	1.0	0.9930730585967497	1.0	0.9899155512996711	1.0	1.0	0.9714984565772379	0.9882780945803428	0.9831750471984638	1.0	1.0	0.9649983914794056	1.0	1.0	0.9268690536102129	1.0	0.9955596752717133	0.9964946423555212	0.9943260861334552	0.9748856414463752	0.9809544050628602	0.9927959414644981	0.9519511864076833	0.9934895682372286	0.9337764485336102	0.9901112895344131	1.0	0.9518163169986767	0.9774729700310442	1.0	0.9875253826110639	1.0	1.0	1.0	1.0	1.0	1.0	0.9415026566574266	0.9806452653128567	1.0	1.0	0.989356159172962	0.9216472327265346	1.0	0.9428054159355072	0.99452997584594	1.0	1.0	1.0	0.9430174313081873	1.0	0.9906365020290835	1.0	1.0	0.9909434601381448	1.0	0.9909434601381448	0.9851356469105712	0.991476477320654	0.9893041606597838	1.0	1.0	1.0	1.0	0.9538643019813258	0.9959491397216733	0.9590289597028998	1.0	0.9871946964247347	0.9909434601381448	0.9902960552723962	1.0	0.9912220828107652	1.0	1.0	1.0	1.0	1.0	1.0	0.9862797208507762	1.0	1.0	0.9511335395648859	0.9938389783326423	1.0	0.9487690680974105	1.0	1.0	0.9662131228055063	1.0	1.0	1.0	0.9810240982126548	1.0	1.0	0.9496399876565698	0.9598337648275859	0.9508829725963156	0.9919252556089884	0.9473058782898327	1.0	0.99452997584594	0.9894864636589646	0.9706504806092777	0.9899155512996711	1.0	0.9902960552723962	0.9849530086682645	0.9681183481941692	0.9409693841510433	0.9894864636589646	1.0	1.0	0.995782611337619	0.9469371052403986	0.9880050108274977	0.9939289086860138	0.9339835873622239	0.9923098763085155	1.0	0.951694549681737	0.9403997363242749	0.9385305615339378	0.9733163508630133	1.0	0.9482997815160631	1.0	0.9692516811538049	0.9899155512996711	1.0	0.9343506011703009	0.9778524999867365	1.0	0.977432822440322	1.0	1.0	0.9961432925697797	0.9858772976083776	0.9630891634216875	0.9344449218835917	0.9915956516660578	1.0	1.0	0.9621711028911675	0.9892244771676943	0.9887259471702988	1.0	1.0	0.9767247461221116	1.0	0.9947133554192199	0.9545388007314475	1.0	0.9707979590178307	1.0	0.989598851085216	0.989126101189878	1.0	0.9930730585967497	1.0	0.9876915937363098	1.0	0.9439248492558081	0.9738067210305029	0.9851156360970438	0.946580962701857	1.0	0.9802368056658651	1.0	1.0	0.9649545764741886	0.9956912575947323	0.9407585369747897	0.9548212658635021	1.0	1.0	0.9854482868595	0.9579957174458286	1.0	0.9906365020290835	0.9667937910171016	1.0	0.991476477320654	1.0	1.0	0.9785188869351855	0.994879447939556	1.0	0.9412514132102889	0.9827136877986689	1.0	1.0	0.9445143428306526	0.9937449294259378	0.9686641890579542	1.0	0.9444029198628477	1.0	0.9899155512996711	0.9789616677466944	0.9961432925697797	1.0	1.0	0.9760982757743204	1.0	0.9860186071997208	1.0	1.0	0.9936464376889786	1.0	0.9361203539502911	0.9943439539615693	0.9708669565865797	0.9948853025944693	1.0	0.9809544050628602	0.9848019494642393	0.99064788503555	1.0	0.9857419947191938	0.9893561984150457	0.9923977412411871	1.0	1.0	0.9894864636589646	0.9909434601381448	1.0	0.9360945092234176	1.0	0.9894864636589646	0.9894864636589646	0.9861364839420554	0.989598851085216	0.9954891965078028	0.9809544050628602	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9418948638061747	0.9860186071997208	0.9303926555293678	0.9937449294259378	1.0	1.0	0.9529962835869312	1.0	0.9755764548692027	0.9614801832864113	0.9733955375186024	0.9889095111763001	1.0	1.0	1.0	0.9494658833893678	1.0	0.9899155512996711	1.0	1.0	1.0	0.9902960552723962	0.9844447193218702	0.9785188869351855	1.0	0.9802368056658651	0.9749529956603457	0.9848019494642393	1.0	0.9524051586365723	0.9813143978459269	0.9772539325533232	0.9860186071997208	0.9885002662887924	1.0	1.0	1.0	0.9894864636589646	0.9939507826262318	1.0	0.9570140203011919	1.0	0.9652798626816351	0.9973381974947342	0.9889974875520225	0.9646463426814873	0.9919252556089884	1.0	0.9853805173563142	1.0	1.0	0.9912220828107652	1.0	0.9500619795068451	1.0	1.0	0.9624792774247254	0.9898132203821228	0.9616462363765583	0.9368322968507464	1.0	1.0	0.9417095913652668	1.0	0.9936464376889786	0.988433255795264	0.9940975538517733	0.9876915937363098	0.9921246013050427	1.0	1.0	0.950949080697104	1.0	1.0	1.0	0.9958683904342124	0.9906365020290835	0.9958683904342124	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9669134775258532	1.0	1.0	0.9829890093654724	0.9936464376889786	0.950117458756548	0.9892066708173934	0.9535183029450641	0.9871763978589312	1.0	1.0	1.0	0.9945932061156127	1.0	0.9456966646026344	1.0	1.0	1.0	1.0	0.9535691917904421	1.0	0.9958403815725065	1.0	1.0	1.0	0.9815306970687591	0.9848019494642393	0.9855031735298897	1.0	1.0	0.9871946964247347	1.0	1.0	0.9401303209215521	1.0	1.0	0.9949314279956509	0.9939289086860138	1.0	1.0	0.9259068400911223	0.9945932061156127	0.9785188869351855	1.0	1.0	1.0	0.9813143978459269	0.9457932803368497	1.0	0.9490627575962475	0.991476477320654	0.9939289086860138	1.0	1.0	1.0	0.9313035598672266	1.0	0.9958403815725065	1.0	0.9958403815725065	1.0	0.982834092227131	0.9449343266120926	1.0	0.9956912575947323	0.9816157679337739	1.0	1.0	0.9930730585967497	1.0	0.984646247436427	1.0	0.9445457105088858	1.0	1.0	0.9927959414644981	0.9309702769722534	0.9903749144109864	1.0	0.9933204745258306	0.9711330261369732	0.9939289086860138	0.9954152515510699	0.9429280055051166	0.9933204745258306	0.9563594768507216	0.9852420884410501	1.0	1.0	0.9921246013050427	0.9405069318704969	0.9829305514512673	0.9836475229764402	1.0	1.0	0.9902960552723962	0.9897077096984391	0.937096916400377	0.950402388596455	1.0	1.0	1.0	1.0	0.9921246013050427	0.9849549620099896	0.9554022770041788	0.9955596752717133	0.9960497901346214	1.0	1.0	0.9419618082534792	0.9630891634216875	0.9909434601381448	0.98331534623272	0.986964510616553	1.0	0.9828115357859267	1.0	0.9923098763085155	0.9411332437463014	1.0	1.0	0.9889974875520225	0.9930730585967497	0.9952557519339894	0.9902960552723962	0.9461367321293657	0.9909434601381448	0.9747758533878804	0.9424338709013699	1.0	0.9475127506447025	1.0	1.0	0.9785548778458494	0.9921246013050427	1.0	1.0	1.0	0.9794214377554556	1.0	1.0	1.0	0.9913520851099771	1.0	1.0	0.9909434601381448	0.9909434601381448	0.9827938636497451	0.9961432925697797	0.988433255795264	0.994981856536094	1.0	0.9927959414644981	0.9888641996038636	1.0	0.9387843266227556	1.0	1.0	0.9380700842640258	0.9462820423396002	0.9894864636589646	0.9864686666576375	0.9698068916462854	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9939289086860138	1.0	0.9891887394117648	1.0	0.9817128657277664	0.9699155752711944	0.9388144391279836	1.0	0.9407923100840302	0.9939289086860138	1.0	0.9873962088144306	1.0	1.0	0.973684427336376	0.9592887454007348	1.0	1.0	0.9875884977466968	1.0	1.0	0.9860186071997208	0.9518225105049091	1.0	0.9206758119883077	1.0	0.9803205662915763	0.9844856597756833	0.9727769239733418	0.9477496257100174	0.9930730585967497	1.0	1.0	0.9869831988207688	0.9424829600671865	0.9894864636589646	1.0	1.0	1.0	0.981417879990808	1.0	0.9491336573396159	0.9575496963947263	0.9921246013050427	1.0	0.9169116724150234	1.0	0.9906365020290835	0.9438106355133712	1.0	1.0	0.9779936469950722	0.9902340564765061	0.9753290207423142	1.0	1.0	1.0	1.0	1.0	1.0	0.9912220828107652	1.0	
