zfgene	SLX4	GABRG2	ABCB11	UBA5	KANK2	CATIP	BMPR2	TNNT1	COPA	CAV3	KCNJ13	TERT	DVL3	CTNNB1	COL4A1	TMEM63C	SLC1A2	PRPF4	CRB1	HCN1	TBX3	NR2F2	SLC33A1	CERKL	WDR19	TEK	PIGT	RHAG	AGBL5	CEP55	IFT80	POMT2	OSGEP	SMARCAD1	PHOX2B	ATP6V1B2	MCM5	GABRA1	NAPB	CSF1R	SLC35B2	PYROXD1	STRA6	TWIST2	WDPCP	MBTPS1	EXOSC8	IKZF1	FGFR3	VPS51	GJA1	PLEKHG5	NR5A1	IFNAR2	COL1A1	GATA2	ZFYVE27	PCNT	LRSAM1	FHL1	GLI2	CNOT1	TP63	TRPV4	FANCC	COX5A	MED25	PYGM	WNT4	RPS7	POLR1D	ARHGEF2	TUBGCP4	IL12RB1	RBM8A	CLCN7	TSHB	SNRPE	ATP13A2	SUMF1	LCA5	TNNI2	TGFB3	CD27	DHDDS	LFNG	AVP	SPTB	CTSK	WDR11	ATP1A2	COL5A1	MARS1	SPTAN1	POLR1C	NUS1	MEGF10	DOK7	FLT4	ANLN	PI4KA	HEPACAM	NUP107	TSEN54	PRICKLE1	AP4S1	CDH2	DYNC1H1	PTCH1	WDR35	IFT172	MPL	AUH	PRPF31	ATP6V1A	IL17RD	SOS2	CHAT	IMPDH1	KIF3B	CHRNE	WT1	SURF1	WLS	SLC6A3	COL11A2	PAX6	SLC26A3	KIT	SMC3	RPL11	RYR3	VPS11	VEGFC	SFXN4	NDE1	LMX1B	TRPA1	MEIS2	IFT140	TENM4	TRIM2	DLX3	GDAP1	CTSD	REST	TBX4	RPL35	SOX2	INSR	POLG	ORAI1	SPAST	KIF5A	MMP20	PRPF3	CLN3	WNT5A	RPS19	CRYAA	LSS	CEP120	RPS24	MPV17	KCNMA1	SPRED1	DPM3	INF2	PANK2	RAD21	TTC7A	DNAH1	ATP2A2	NFIA	MICU1	CDT1	DSP	TCF4	PXDN	SMAD4	CACNA1A	FOXN1	SYNE1	WRN	RPS15A	NEXN	PLCE1	GATA4	NUP93	LIG4	FIGLA	PYCR1	SHH	PAX8	TBC1D23	RPL35A	WDR73	GRHL2	FANCE	DYNC2H1	LTBP3	MITF	CA2	CDH3	MYOD1	CXCR4	PAX7	SLC26A2	IQSEC1	BMPR1A	VPS33B	EDNRB	EMP2	FBXO7	EZH2	ERCC6	DZIP1	NR3C2	RHO	SPECC1L	CHRND	OTX2	EPO	DICER1	AARS1	SOD1	SLC34A1	MYBPC3	ACTA1	SPTLC1	ORC4	RNF216	FMR1	NECTIN1	NIPBL	DPM2	GFPT1	EGR2	GRIN1	TOP3A	UBAP1	GIPC1	EPCAM	FEZF1	ACAN	DNAH10	PTPN11	SOX3	FKTN	DCTN1	RAC2	SP7	SNX10	ADD3	TBX2	CHCHD10	KRAS	ABCB4	MAK	DLX5	BMP1	RAG2	SLC7A14	GDF9	PSEN1	SNAP29	THRB	CLN5	PDE6B	CRTAP	DNMT1	SIPA1L3	NOTCH1	EXOSC9	PLCB3	SYNJ1	FGFR2	NUP133	GCK	SCUBE3	BRCA2	DEGS1	CNTN1	TPM1	IFNG	SEC23A	IFT81	GARS1	ZEB2	TLL1	GINS1	CYFIP2	GTPBP3	PRKDC	COL2A1	RRM2B	TRNT1	GJB2	CHRM3	GPX4	GLI3	HTRA1	NSF	NPHS1	GMPPB	CTNS	TARS1	LAMB1	MIR140	BMP15	RPL18	FOXL2	KISS1	LIG3	ARHGDIA	NEK1	ZFYVE26	GBA2	KIRREL1	LGI1	CFAP70	NEB	DOCK8	CPAMD8	CYBA	IRF2BP2	TCF3	ATP5PO	STAT3	PCYT2	PLA2G6	UGDH	TNFRSF11A	CHRNA2	OPA1	KDSR	TYR	FKRP	MLC1	PACS2	LRP4	GATA6	AGRN	NUP205	DUSP6	OPN1SW	PARN	COA6	APP	EXOSC3	CD2AP	UNG	SLC25A46	PMP2	RUNX2	RAF1	FGF8	RTN4IP1	ROR2	SPG11	RPS28	IL10RA	RAD51C	GFI1B	CACNA1C	OTULIN	ATP1A1	NUP88	TRMU	CRYAB	SHANK3	VCP	NIPA1	ZAP70	PRDM12	BMP4	FZD2	NAA10	GNRH1	CSF3R	TULP1	SRCAP	CFTR	COL11A1	SPRY4	ERCC4	PIGP	POLR3K	MAPK1	INPP5K	BAG3	IBA57	BBS2	MYBPC1	ARL6IP1	CHSY1	EEF1A2	LHCGR	ORC6	CUX2	SCN8A	IRF6	KATNB1	NOTCH3	HES7	FZR1	ATF6	PINK1	ORC1	GMNN	SNRNP200	UNC45B	ZNF408	LTV1	INS	FASTKD2	TACSTD2	HSPG2	COASY	TFRC	POMT1	KITLG	BCS1L	GNE	GABRA2	PAX2	GPR179	PHACTR1	IKBKB	LRRC8A	ANTXR2	RAD51	CPA6	MAFB	DNMBP	DYSF	RPL10L	ATP6V0C	QDPR	NR2F1	KREMEN1	TNNT2	UBE2T	CDC6	KIF1B	DDX11	STAC3	SALL4	TAMM41	PIEZO1	KCNJ10	DMXL2	NR2E3	NBEAL2	DOLK	GRM6	SPARC	RIPPLY2	PRPF8	SLC9A3	EPHB4	SOX9	IFT74	STAT5B	TDRD7	NCF1	RP2	KLHL40	TUBB4B	TMEM165	CPN1	SCN1B	GLIS3	FLNC	KIAA0586	COL1A2	AKT2	LEMD3	SLC4A1	CDON	RPL27	NTRK2	ALX1	CNTN2	SEC23B	PROK2	ERCC2	LRAT	PEPD	PAFAH1B1	PAX3	POMK	ESR2	WNT10A	CITED2	MAPRE2	MYO5B	RPL5	RNF170	LDB3	ATL1	CHD7	CDK5	VPS37A	FGFR1	ZIC2	TNNT3	PSEN2	UNC119	NANS	FARS2	DNMT3A	RAG1	GAL	CHUK	SLC39A7	SPI1	THRA	KCNJ11	VHL	PROM1	PNPLA6	SLC18A2	SH3KBP1	LMNA	FZD4	GAD1	CLPB	MFRP	GALT	POLA1	IFNGR1	TIA1	NF1	GLRA1	STIM1	RNF220	WFS1	CHRNA1	CYP2R1	CTNNA1	NRL	NR0B1	APC	VPS45	SLC39A8	SNAP25	KLHL41	GDF5	MAG	ESCO2	MIP	TUBGCP6	ITPR1	BRF1	LYST	CTPS1	FIG4	EPG5	PLK4	APOC2	LAMB2	GBA1	POLR3B	HSPD1	MESP2	LRP2	STXBP1	SIX6	RAPSN	TNFAIP3	HAX1	RPGR	SQSTM1	FANCA	NPHS2	NEFL	SGSH	PIK3CD	CAD	EXOSC2	SEMA3A	IRF8	FXR1	LPAR6	TPP1	VIM	GJB6	SH3PXD2B	SMN2	LRP5	FANCD2	TNFRSF4	TSHR	EDAR	SCN10A	POMGNT2	PYCR2	NCKAP1L	FGF10	WWOX	RAPGEF2	ALDH1A3	MYL1	YWHAG	GLRX5	POLR1A	COG4	SYNE2	PTEN	PRDM5	MTRR	WNT1	GRN	CYLD	CARS2	RPS29	TBXAS1	CTSF	BCL11B	COQ8B	DPY19L2	TBX6	NLRC4	MFN2	TTC21B	HNF4A	PKP2	ITGA2B	GLRB	DPM1	KCNB1	FOXC1	LZTR1	FANCI	GOT2	WNK1	RYR1	BMPR1B	SMOC1	MTO1	REEP6	MEOX1	RPGRIP1	ASAH1	MYOT	ITGA6
prdm5	1.0	0.9888645256857195	1.0	1.0	1.0	0.979115851498598	1.0	1.0	1.0	1.0	1.0	0.980201646146734	1.0	0.9743259402371579	0.9837311021914018	1.0	1.0	1.0	1.0	0.9765979584679805	0.9740340149726593	0.9611510954515636	0.9905170662019025	1.0	0.9876314585508905	1.0	1.0	1.0	1.0	1.0	0.9848028967835483	0.9448569560270679	0.975106865256323	1.0	0.9743896389389909	0.9861040034285378	1.0	1.0	1.0	0.972097945859634	0.975106865256323	0.9798485371046128	1.0	1.0	0.9724413247418188	1.0	1.0	0.9833002391661776	0.9789339123773741	1.0	0.9822927914095482	0.9876314585508905	0.9739095787646093	0.9816562729500949	0.9844904336208159	0.9721697451666108	1.0	1.0	1.0	0.9819127516087058	0.9874676567673317	0.9848028967835483	0.9819508661581327	0.9839108249337403	0.978042719407505	1.0	1.0	1.0	0.9848028967835483	1.0	1.0	0.9699102280882878	0.9876314585508905	1.0	1.0	0.9858704899275826	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9841695796057023	1.0	1.0	1.0	1.0	0.9867406817502326	0.990213566157184	1.0	0.9890917752109856	0.9816562729500949	1.0	0.9844959310371749	1.0	1.0	0.96834273313774	1.0	0.9780767281489521	0.9593992868729857	1.0	1.0	1.0	1.0	0.990133026296341	0.9836389524753263	0.9802816277159427	0.9844959310371749	0.9884953451035556	0.972097945859634	1.0	1.0	1.0	0.97368428644245	1.0	1.0	1.0	1.0	0.9844959310371749	0.9738847067926576	1.0	1.0	1.0	1.0	0.9686098243726664	1.0	0.9835648826853093	0.9838217122091995	0.981656272950095	1.0	1.0	1.0	1.0	1.0	1.0	0.9838217122091995	0.9805091507945396	0.9874676567673317	1.0	1.0	0.9625709622718184	0.9884953451035556	1.0	1.0	0.9789198438428983	1.0	0.9839058075519537	0.9890917752109856	0.9792984773288413	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9863263092957615	1.0	0.9710037764204489	1.0	1.0	0.9898789267828686	1.0	0.9678181660176861	1.0	0.9834498557364756	0.9756787440907013	1.0	0.9844959310371749	1.0	0.9603989070863546	0.971986154448407	1.0	0.9876714151837408	1.0	0.9566465497702247	0.9793898601111544	1.0	0.9872971698271894	1.0	0.9726616818322371	1.0	1.0	1.0	0.9729947656313858	1.0	1.0	1.0	1.0	0.9827324040642269	0.9727670017876249	1.0	1.0	1.0	1.0	0.9757854651709753	0.9844959310371749	0.9850923230720305	0.9804387252753033	0.9763211652269145	0.9699102280882878	0.9756535318122643	0.985076339986982	0.9758994664468572	1.0	0.9874676567673317	0.976855475661953	1.0	1.0	1.0	1.0	0.9787234253610266	1.0	1.0	0.9844959310371749	1.0	1.0	0.9886224547234818	1.0	1.0	0.9808884053058476	0.9800199691533014	1.0	0.9880868296860776	1.0	0.9900504646673246	1.0	1.0	1.0	1.0	1.0	1.0	0.9811087829476688	0.9656973191493268	1.0	0.9811087829476688	0.966052201392756	1.0	1.0	0.9850923230720305	0.9693149221294403	0.9896041276075775	0.9821587644830511	0.9837532962848848	0.9680496887572018	0.9617849431491261	0.9806255717458685	0.9782969575647571	1.0	1.0	1.0	1.0	0.9872971698271894	0.9855837209349689	1.0	1.0	0.991887449720697	1.0	0.9640667505391927	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9813757821195513	0.9821587644830511	0.97368428644245	1.0	0.9772102404293026	1.0	1.0	0.9798485371046128	0.98221912568348	1.0	1.0	1.0	1.0	1.0	0.97368428644245	1.0	1.0	1.0	1.0	1.0	0.9848028967835483	0.9811087829476688	0.9715493060929431	0.9822780653280951	0.9782969575647571	0.9926318797898417	1.0	1.0	1.0	0.9844959310371749	1.0	1.0	0.9454050437117668	1.0	1.0	1.0	1.0	1.0	1.0	0.9865635336424172	0.9798485371046128	1.0	1.0	0.9874676567673317	1.0	0.9882277980814662	1.0	0.9773735052718828	0.9773735052718828	1.0	1.0	0.9535351243306427	1.0	1.0	0.9829458633240031	1.0	0.9804387252753033	1.0	0.9821587644830511	1.0	1.0	1.0	0.9877890009579285	0.9745141560006622	0.9882277980814662	0.9474445599906367	0.9638443047284326	1.0	1.0	0.9704786595250202	1.0	1.0	0.979115851498598	1.0	1.0	1.0	1.0	1.0	1.0	0.9798485371046128	0.9872971698271894	1.0	0.9838217122091995	0.981262985253333	0.9848028967835483	0.9670963312647387	1.0	1.0	0.9805091507945396	1.0	1.0	1.0	0.9872971698271894	1.0	0.9812020591340854	1.0	0.9631689815490553	1.0	1.0	0.9854970405067499	1.0	1.0	1.0	0.9841695796057023	1.0	1.0	0.971986154448407	0.9760442508225093	1.0	1.0	0.980187099139761	1.0	0.983051119882682	0.9758265613757526	1.0	1.0	0.97505914283431	0.9763211652269145	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9898789267828686	1.0	0.9773735052718828	0.9798485371046128	1.0	1.0	1.0	1.0	1.0	0.9834498557364756	1.0	0.9834498557364756	1.0	0.971986154448407	1.0	1.0	1.0	1.0	0.971986154448407	0.976996741838295	0.9479197013206608	0.9795540365375113	0.9841695796057023	1.0	1.0	1.0	1.0	1.0	0.9802104138217225	1.0	1.0	1.0	0.9865382762966624	0.9750591428343102	1.0	0.9539981383420935	0.979115851498598	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9745620577455323	1.0	0.9850923230720305	0.9758934800694576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9844959310371749	1.0	0.9716551601015034	0.9782969575647571	1.0	1.0	1.0	0.9805091507945396	1.0	1.0	0.9800199691533014	0.9856247942628279	0.9752832848042865	0.9656973191493268	1.0	0.9698305775207992	0.97368428644245	0.9853658189899732	1.0	1.0	1.0	1.0	1.0	1.0	0.9805091507945396	0.9780429478669036	1.0	1.0	1.0	0.9772927050879043	0.9628429794229714	1.0	1.0	1.0	1.0	0.9865382762966624	0.9779444925160137	1.0	0.9896981992040589	1.0	0.983051119882682	0.9590114078212614	1.0	0.9756217457408012	1.0	1.0	1.0	1.0	1.0	1.0	0.9768244641776954	0.9699868592272473	1.0	1.0	1.0	1.0	1.0	1.0	0.982318553809245	1.0	1.0	1.0	1.0	0.976520208258722	1.0	1.0	0.9884953451035556	1.0	1.0	0.9858704899275826	1.0	0.9834498557364756	0.9829829937808423	1.0	1.0	0.951211038494935	1.0	1.0	1.0	0.9763919763079338	1.0	0.9856247942628279	0.9783924527491642	1.0	0.9782969575647571	1.0	1.0	1.0	1.0	1.0	1.0	0.9841695796057023	1.0	1.0	1.0	1.0	0.9898789267828686	0.9782969575647571	1.0	1.0	0.9805091507945396	0.9888645256857195	0.9882277980814662	1.0	1.0	1.0	1.0	0.9863263092957615	0.9850923230720305	0.987560165321178	1.0	0.9883638778282801	0.9803501040379695	0.97679092968427	1.0	1.0	1.0	0.9686828246958654	1.0	1.0	0.9811087829476688	1.0	0.9805091507945396	1.0	1.0	1.0	1.0	1.0	1.0	0.9760555130035939	0.9818413612174623	1.0	0.9786228441550108	0.9895074309688398	1.0	0.9663214148404908	1.0	0.9773735052718828	1.0	1.0	1.0	1.0	0.9680099829491139	1.0	0.9863263092957615	1.0	1.0	1.0	0.9839212057454938	1.0	0.9848028967835483	1.0	0.9848028967835483	0.9750591428343102	0.9841695796057023	1.0	1.0	1.0	0.9782592388607677	1.0	1.0	1.0	0.9841695796057023	0.9911673171985516	0.9805091507945396	0.9907939748363286	1.0	1.0	1.0	1.0	1.0	0.9871195302670857	0.973176428545143	1.0	1.0	1.0	0.9825096589492864	1.0	0.9672918227349577	0.9821587644830511	1.0	1.0	0.9850923230720305	0.979492003983482	1.0	0.9763211652269145	
fgfr2	1.0	0.9894540503737971	0.976299931253879	1.0	0.9839484128926091	1.0	1.0	1.0	1.0	0.9611037860599033	0.9821089054863108	0.9617288259333382	1.0	0.9498069227940037	0.9923595001954324	0.9839484128926091	1.0	1.0	1.0	0.9891044146319699	0.9557881547750569	0.963229549260358	0.9910191035136149	1.0	1.0	1.0	1.0	0.9785713776633423	1.0	1.0	0.9856074487299231	0.97993109578756	1.0	0.9815410185420572	0.9695082753653576	1.0	1.0	1.0	1.0	0.9680396531505673	1.0	1.0	0.9764247361508048	0.9725388695093209	0.9464011091079823	0.9657584283998298	0.9562173331307835	0.9677872785097817	0.9458454734915378	0.9611813905572391	0.9658601454359117	0.9882862632169486	0.9625008623735749	1.0	0.9492873752185832	0.9680424497867893	1.0	0.9682953266931377	0.9675133421276013	0.9915218924008036	0.9881311332863019	0.97034079161147	0.9558997381903318	0.9690310910770568	0.9721225743254709	0.9794459413404696	0.9826274107446843	1.0	0.9707830883473044	1.0	0.9794459413404696	0.9715032148708831	1.0	1.0	1.0	0.986618522277444	1.0	1.0	0.986385834020909	0.9802214820971318	1.0	0.9611813905572391	0.965139476508204	1.0	1.0	0.9821089054863108	1.0	0.9764247361508048	1.0	1.0	0.9812360166685424	0.9690234308780463	0.9682082428450062	1.0	1.0	0.9701809245720302	1.0	1.0	0.9487749019785642	1.0	0.9897720521781521	0.9876259406237082	0.984326039216337	0.9506894204336526	0.9611813905572391	0.9835421077735114	0.9713509500364212	0.9845051249585439	0.9567222951135906	0.9853167340996473	1.0	0.9621706421913272	0.9540855520052556	1.0	0.9805777206412116	1.0	1.0	1.0	1.0	1.0	1.0	0.9545156643594686	0.9725388695093209	1.0	1.0	0.9794459413404696	0.9626313530444497	1.0	0.9554889057577427	0.9846782091840315	1.0	1.0	1.0	0.9715032148708831	1.0	0.9785713776633423	1.0	1.0	0.9815410185420572	1.0	0.9794459413404696	0.9675133421276013	0.9826274107446843	0.9778368891902085	1.0	1.0	1.0	1.0	0.9609925069160273	0.9896692690504691	0.9601019114265724	1.0	0.9715032148708831	0.9894540503737971	0.9802214820971318	1.0	0.973469239326029	1.0	1.0	1.0	1.0	1.0	1.0	0.9802214820971318	1.0	1.0	0.9359541870919833	0.9874426451542783	1.0	0.9588760464728933	1.0	1.0	0.9764247361508048	1.0	1.0	1.0	0.9823682306470971	1.0	1.0	0.9704986998409301	0.9613085408501523	0.9754358289351486	0.9775747496984573	0.967361190108159	1.0	0.9846782091840315	0.9785713776633423	0.9566623156194803	0.9794459413404696	1.0	0.9802214820971318	0.9725388695093209	0.9752666558364511	0.946917771894199	0.9785713776633423	1.0	1.0	0.9908787821982181	0.9527827172065165	0.9853167340996473	0.9858815524611777	0.9472057345641184	0.9775747496984573	1.0	0.9609925069160273	0.9561583104324339	0.9464067317066417	0.9715032148708831	1.0	0.954877007960999	1.0	0.9615714641279041	0.9764247361508048	1.0	0.9526316923108488	0.9541438935409519	1.0	0.953824494356397	1.0	1.0	0.989224794923901	0.9655722076283655	0.9815410185420572	0.9630980693046598	0.9810777347338456	1.0	1.0	0.9701809245720302	0.9809786739018985	0.9750774702789624	1.0	1.0	0.958050824139239	1.0	0.9831032998037926	0.9634839876228639	1.0	0.9675175058009879	1.0	0.9788004449946769	0.9831032998037926	1.0	0.9858815524611777	1.0	0.980035851309882	1.0	0.9518816614674073	0.9594477155916658	0.9731285396374781	0.9425296699902044	1.0	0.9597187840689536	1.0	1.0	0.9715032148708831	0.9879696721188722	0.9538938140648477	0.9749450492704089	1.0	1.0	0.9666704862150858	0.9775747496984573	1.0	0.9809153784929924	0.9718854937722281	1.0	0.9750774702789624	1.0	1.0	0.9611813905572391	0.989224794923901	1.0	0.9493491084763289	0.964767149345355	1.0	1.0	0.9464192938325388	0.9809153784929924	0.9733276209663025	1.0	0.9473548598037729	1.0	0.9794459413404696	0.9718854937722281	0.9853167340996473	1.0	1.0	0.9775747496984573	1.0	0.964767149345355	1.0	1.0	0.9856074487299231	1.0	0.9443867162448306	0.9832162847262745	0.9794459413404696	0.985947665916145	1.0	0.9611813905572391	0.9617822188438643	0.9778032551333073	1.0	0.9624954340315526	0.9801177439597614	0.9839484128926091	1.0	1.0	0.9750774702789624	0.9815410185420572	1.0	0.9540046797345715	1.0	0.9750774702789624	0.9785713776633423	0.9881311332863019	0.9666704862150858	0.9888510318538355	0.9611813905572391	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9494408217116256	0.9715032148708831	0.9517669838451712	0.986618522277444	1.0	1.0	0.9646900068532915	1.0	0.9506460765382123	0.975892246013851	0.9526309758267437	0.9808154327195489	1.0	1.0	1.0	0.9525614867239064	1.0	0.9794459413404696	1.0	1.0	1.0	0.9802214820971318	0.9858815524611777	0.9562173331307835	1.0	0.9597187840689536	0.9627009258070646	0.9690234308780463	1.0	0.9639123834687255	0.9856074487299231	0.9574003990824396	0.9697035708728304	0.9794459413404696	1.0	1.0	1.0	0.9785713776633423	0.9879696721188722	1.0	0.9574349750944967	1.0	0.965139476508204	0.9918988577634961	0.9775747496984573	0.9792458100910897	0.9835421077735114	1.0	0.9697035708728304	1.0	1.0	0.9821089054863108	1.0	0.9594763592719131	1.0	1.0	0.9812360166685424	0.9761084875577536	0.9673365381409041	0.9527852681347594	1.0	1.0	0.9508140760642205	1.0	0.9856074487299231	0.9874426451542783	0.984326039216337	0.9783347207492382	0.9826274107446843	1.0	1.0	0.9541438935409519	1.0	1.0	1.0	0.9897720521781521	0.9785713776633423	0.9905772043955093	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9707830883473044	1.0	1.0	0.9697035708728304	0.9870502100493153	0.963014800300817	0.9809786739018985	0.9605483905854915	0.9695399251301247	1.0	1.0	1.0	0.9868396733078004	1.0	0.954784114395913	1.0	1.0	1.0	1.0	0.9702720647227667	1.0	0.9895633236335356	1.0	1.0	1.0	0.9657584283998298	0.9690234308780463	0.9741742442388623	1.0	1.0	0.9725388695093209	1.0	1.0	0.95019848245696	1.0	1.0	0.9887175264857931	0.9876259406237082	1.0	1.0	0.9504048362885051	0.9868396733078004	0.9562173331307835	1.0	1.0	1.0	0.9861405691938459	0.9701809245720302	1.0	0.9553628187051929	0.9794459413404696	0.9835421077735114	1.0	1.0	1.0	0.9448206360915605	1.0	0.9906553951178881	1.0	0.988435465149594	1.0	0.9838496633184324	0.9469703378785959	1.0	0.993116466245525	0.9826274107446843	1.0	1.0	0.9821089054863108	1.0	0.964767149345355	1.0	0.9515031654442483	1.0	1.0	0.9821089054863108	0.9437467330388989	0.9827501434378153	1.0	0.985007660084512	0.9594491606100503	0.9835421077735114	0.9872509552758613	0.9645958216929453	0.9839484128926091	0.9258683256525839	0.9868396733078004	1.0	1.0	0.9826274107446843	0.9522826339398365	0.9826274107446843	0.9666704862150858	1.0	1.0	0.9775747496984573	0.9876259406237082	0.9448201110403547	0.9712567247196687	1.0	1.0	1.0	1.0	0.9785713776633423	0.9818776564020015	0.9659350921969984	0.9881311332863019	0.9893412713239458	1.0	1.0	0.9450284308810528	0.9815410185420572	0.9815410185420572	0.9778368891902085	0.9688557276943136	1.0	0.9728718444502038	1.0	0.984326039216337	0.9451573181821742	1.0	1.0	0.9775747496984573	0.9834356175174878	0.9876259406237082	0.9802214820971318	0.9540418137069192	0.9815410185420572	0.9723918750296757	0.9581317617052263	1.0	0.9578404204478239	1.0	1.0	0.9826274107446843	0.9826274107446843	1.0	1.0	1.0	0.9753054414284364	1.0	1.0	1.0	0.9805777206412116	1.0	1.0	0.9794459413404696	0.9815410185420572	0.9675175058009879	0.9888510318538355	0.9730160761965617	0.9821089054863108	1.0	0.9821089054863108	0.973469239326029	1.0	0.9635468411626754	1.0	1.0	0.9620880376470625	0.9607601390678762	0.9785713776633423	0.9730160761965617	0.9451510122661625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9821089054863108	1.0	0.9785713776633423	1.0	0.9657584283998298	0.9616245415360899	0.9525837339597084	1.0	0.9468966327168712	0.979844893755059	1.0	0.984326039216337	1.0	1.0	0.9831032998037926	0.9722824038944703	1.0	1.0	0.9697035708728304	1.0	1.0	0.9715032148708831	0.9516277113503516	1.0	0.960832933661777	1.0	0.97034079161147	0.9682953266931377	0.9856074487299231	0.9639154058792921	0.985007660084512	1.0	1.0	0.973469239326029	0.9509825194758453	0.9750774702789624	1.0	1.0	1.0	0.9744395716788985	1.0	0.9640410918248644	0.946688505242504	0.9839484128926091	1.0	0.9443838106761933	1.0	0.9750774702789624	0.9613667673349942	1.0	1.0	0.9770212978340833	0.991796315682311	0.9715032148708831	1.0	1.0	1.0	1.0	1.0	1.0	0.9821089054863108	1.0	
