# mart export 2024-02-12
# ensemble genes 11
# zfname hsname
ndufa2	NDUFA2
ndufa4	NDUFA4
ndufa4l	NDUFA4
	NDUFA6
	NDUFA6
	NDUFA6
	NDUFA6
ndufa6	NDUFA6
ndufa9b	NDUFA9
ndufa9a	NDUFA9
ndufaf1	NDUFAF1
ndufaf2	NDUFAF2
ndufaf3	NDUFAF3
ndufaf4	NDUFAF4
ndufaf5	NDUFAF5
ndufaf6	NDUFAF6
NDUFAF8	NDUFAF8
	NDUFB10
ndufb10	NDUFB10
ndufb3	NDUFB3
ndufb8	NDUFB8
ndufb9	NDUFB9
	NDUFS1
ndufs1	NDUFS1
ndufs2	NDUFS2
ndufs3	NDUFS3
ndufs4	NDUFS4
ndufs6	NDUFS6
ndufs7	NDUFS7
ndufs8a	NDUFS8
ndufv1	NDUFV1
ndufv2	NDUFV2
neb	NEB
necap1	NECAP1
si:dkey-15j16.3	NECTIN1
si:dkey-15j16.6	NECTIN1
nectin1b	NECTIN1
nectin1a	NECTIN1
	NEFH
neflb	NEFL
nek1	NEK1
nek10	NEK10
nepro	NEPRO
neurod2	NEUROD2
nexn	NEXN
nf1b	NF1
nf1a	NF1
nfia	NFIA
nfixb	NFIX
nfixa	NFIX
	NFKB2
	NFKBIA
nfs1	NFS1
ngfb	NGF
ngfa	NGF
ngly1	NGLY1
nhsa	NHS
nhsb	NHS
	NIPA1
nipa1	NIPA1
nipbla	NIPBL
nipblb	NIPBL
birc5b	NLRC4
	NLRP12
	NLRP3
nmnat1	NMNAT1
	NOBOX
	NOBOX
nod2	NOD2
	NOS1AP
notch1b	NOTCH1
notch1a	NOTCH1
si:ch73-281k2.5	NOTCH2
notchl	NOTCH2NLC
notch3	NOTCH3
nphs1	NPHS1
nphs2	NPHS2
nppa	NPPA
npr1a	NPR2
npr1b	NPR2
nr0b1	NR0B1
nr1h4	NR1H4
nr2e3	NR2E3
nr2f1a	NR2F1
nr2f1b	NR2F1
nr2f2	NR2F2
nr3c2	NR3C2
nr5a1b	NR5A1
nr5a1a	NR5A1
nras	NRAS
	NRL
nrl	NRL
nrxn1b	NRXN1
CU182823.1	NSD1
si:dkey-199k11.6	NSD1
si:dkeyp-87d1.1	NSD1
BX649556.2	NSD1
BX571813.2	NSD1
CR356227.1	NSD1
si:dkey-285e18.2	NSD1
si:dkey-238o14.7	NSD1
	NSF
	NSF
nsfb	NSF
nsfa	NSF
nsun3	NSUN3
	NT5C2
nt5e	NT5E
nthl1	NTHL1
ntrk1	NTRK1
ntrk2a	NTRK2
ntrk2b	NTRK2
nubpl	NUBPL
nup107	NUP107
nup133	NUP133
nup160	NUP160
nup188	NUP188
nup205	NUP205
NUP85	NUP85
nup85	NUP85
nup88	NUP88
nup93	NUP93
nus1	NUS1
	OCLN
oclnb	OCLN
oclna	OCLN
ogdhb	OGDH
ogdhl	OGDHL
opa1	OPA1
opa3	OPA3
opn1sw1	OPN1SW
orai1a	ORAI1
orai1b	ORAI1
orc1	ORC1
orc4	ORC4
orc6	ORC6
	OSGEP
osgep	OSGEP
ostm1	OSTM1
otulinb	OTULIN
otulina	OTULIN
otx2b	OTX2
zgc:171929	OVOL2
pacs2	PACS2
pafah1b1b	PAFAH1B1
pafah1b1a	PAFAH1B1
	PAM16
pam16	PAM16
pank2	PANK2
	PARN
parn	PARN
pars2	PARS2
pax2a	PAX2
pax2b	PAX2
pax3b	PAX3
pax3a	PAX3
pax6b	PAX6
pax6a	PAX6
pax7a	PAX7
pax7b	PAX7
pax8	PAX8
	PBX1
pcnt	PCNT
pcsk1	PCSK1
pcyt1aa	PCYT1A
pcyt1ab	PCYT1A
pcyt2	PCYT2
pde6b	PDE6B
pde6a	PDE6B
pde6ha	PDE6G
PDE6G	PDE6G
pepd	PEPD
pet100	PET100
	PET117
pex1	PEX1
pex11b	PEX11B
pex12	PEX12
	PEX5
pex5	PEX5
pex6	PEX6
pfkma	PFKM
pfkmb	PFKM
	PGM1
pgm3	PGM3
phactr1	PHACTR1
CABZ01085887.1	PHACTR1
phkg2	PHKG2
phox2bb	PHOX2B
pi4kab	PI4KA
pi4kaa	PI4KA
CABZ01065416.1	PI4KA
CABZ01065417.1	PI4KA
piezo1	PIEZO1
LO018508.1	PIEZO2
PIEZO2	PIEZO2
piezo2a.2	PIEZO2
pigb	PIGB
pigl	PIGL
pign	PIGN
pigp	PIGP
pigq	PIGQ
pigs	PIGS
pigt	PIGT
pik3cd	PIK3CD
pik3r1	PIK3R1
pink1	PINK1
	PITX2
	PITX3
	PKLR
pklr	PKLR
pkp2	PKP2
	PLA2G5
pla2g6	PLA2G6
PLCB1	PLCB1
CABZ01037174.1	PLCB1
plcb3	PLCB3
plce1	PLCE1
plcg2	PLCG2
	PLCZ1
	PLEC
plekhg5b	PLEKHG5
plekhg5a	PLEKHG5
	PLEKHM1
	PLEKHM1
plekhm1	PLEKHM1
plin1	PLIN1
plk4	PLK4
pmfbp1	PMFBP1
fabp11a	PMP2
fabp11b	PMP2
CABZ01088982.1	PMP2
rbp5	PMP2
rbp7a	PMP2
nmnat1-rbp7a	PMP2
pmp22a	PMP22
pmp22b	PMP22
pmpcb	PMPCB
pnkp	PNKP
	PNLDC1
	PNP
pnp5a	PNP
pnp4a	PNP
pnp4b	PNP
pnp5b	PNP
pnpla6	PNPLA6
	PNPT1
pola1	POLA1
polg	POLG
polg2	POLG2
polr1a	POLR1A
polr1c	POLR1C
polr1d	POLR1D
polr3a	POLR3A
polr3b	POLR3B
polr3k	POLR3K
polrmt	POLRMT
pomgnt1	POMGNT1
pomgnt2	POMGNT2
pomk	POMK
pomp	POMP
pomt1	POMT1
pomt2	POMT2
pop1	POP1
porb	POR
pora	POR
	PPARG
ppcs	PPCS
ppib	PPIB
ppil1	PPIL1
ppp2r3c	PPP2R3C
	PPP3CA
ppt1	PPT1
prdm12b	PRDM12
	PRDM16
prdm5	PRDM5
prdm8b	PRDM8
prepl	PREPL
prf1.7	PRF1
prf1.2	PRF1
prf1.7	PRF1
prg4b	PRG4
prg4a	PRG4
prickle1b	PRICKLE1
prickle1a	PRICKLE1
prkacab	PRKACG
prkg3	PRKACG
prkacba	PRKACG
prkcda	PRKCD
prkcdb	PRKCD
prkdc	PRKDC
prkg2	PRKG2
proca	PROC
proca	PROC
prodhb	PRODH
prodha	PRODH
prok1	PROK2
prok2	PROK2
	PROKR2
prom1b	PROM1
prom1a	PROM1
prorp	PRORP
pros1	PROS1
prpf3	PRPF3
	PRPF31
prpf31	PRPF31
prpf4	PRPF4
prpf6	PRPF6
	PRPF8
prpf8	PRPF8
prph2b	PRPH2
prph2a	PRPH2
prrt2	PRRT2
prss56	PRSS56
si:dkey-76d14.2	PRSS56
	PRX
psen1	PSEN1
psen2	PSEN2
psmb10	PSMB10
psmb4	PSMB4
	PSMB8
	PSMB8
	PSMB8
	PSMB8
	PSMB8
	PSMB8
	PSMB8
psmb8a	PSMB8
psmc3ip	PSMC3IP
psmg2	PSMG2
pstpip1a	PSTPIP1
pstpip1b	PSTPIP1
ptcd3	PTCD3
ptch1	PTCH1
ptch1	PTCH1
ptdss1a	PTDSS1
ptdss1b	PTDSS1
	PTEN
ptena	PTEN
ptenb	PTEN
ptpa	PTPA
ptpn11a	PTPN11
ptpro	PTPRO
ptpro	PTPRO
pxdn	PXDN
pycr1b	PYCR1
pycr1a	PYCR1
pycr1b	PYCR2
pycr1a	PYCR2
pygma	PYGM
pygmb	PYGM
pyroxd1	PYROXD1
qdprb2	QDPR
zgc:171517	QDPR
qdprb1	QDPR
qdprb2	QDPR
qdpra	QDPR
	QRICH2
qrsl1	QRSL1
rab3gap2	RAB3GAP2
rac2	RAC2
rad21a	RAD21
rad21b	RAD21
rad51	RAD51
rad51c	RAD51C
raf1b	RAF1
raf1a	RAF1
raf1a	RAF1
rag1	RAG1
rag2	RAG2
rapgef2	RAPGEF2
RAPGEF2	RAPGEF2
rapsn	RAPSN
	RARB
	RASGRP1
RASGRP2	RASGRP2
rasgrp2	RASGRP2
	RAX
rbm10	RBM10
	RBM20
rbm28	RBM28
rbm8a	RBM8A
CR631122.1	RD3
zgc:162144	RD3
rd3	RD3
	RDH12
reep1	REEP1
reep2	REEP2
reep6	REEP6
relb	RELB
LO018598.1	RELN
relt	RELT
rest	REST
rft1	RFT1
rhag	RHAG
	RHBDF2
rho	RHO
rhol	RHO
exorh	RHO
RHO	RHO
rhobtb2a	RHOBTB2
rhobtb2b	RHOBTB2
	RILPL1
ripk1l	RIPK1
ripply1	RIPPLY2
rit1	RIT1
rmnd1	RMND1
	RMRP
rnaseh1	RNASEH1
rnf13	RNF13
rnf170	RNF170
rnf212	RNF212
rnf216	RNF216
rnf220a	RNF220
	RNU4ATAC
	ROBO4
ror2	ROR2
rorc	RORC
	RP1
	RP1L1
	RP1L1
rp2	RP2
	RP9
rpe65b	RPE65
rpe65c	RPE65
rpe65a	RPE65
rpgra	RPGR
rpgrb	RPGR
rpgrip1	RPGRIP1
rpl10	RPL10L
rpl11	RPL11
rpl15	RPL15
rpl18	RPL18
rpl21	RPL21
rpl26	RPL26
rpl27	RPL27
rpl35	RPL35
rpl35a	RPL35A
	RPL3L
	RPL3L
rpl5a	RPL5
rpl5b	RPL5
rps10	RPS10
rps15a	RPS15A
	RPS17
rps17	RPS17
RPS17	RPS17
rps19	RPS19
rps23	RPS23
rps24	RPS24
rps26	RPS26
rps26l	RPS26
	RPS27
rps28	RPS28
rps29	RPS29
rps7	RPS7
rras2	RRAS2
rrm2b	RRM2B
rtel1	RTEL1
rtn2b	RTN2
rtn4ip1	RTN4IP1
runx2a	RUNX2
ryr1a	RYR1
ryr1b	RYR1
LO018437.2	RYR3
ryr3	RYR3
CABZ01083778.1	RYR3
	SAG
saga	SAG
sagb	SAG
sall4	SALL4
SAMD12	SAMD12
sardh	SARDH
sbf1	SBF1
sbf2	SBF2
scarb2c	SCARB2
SCARF2	SCARF2
scn12aa	SCN10A
scn5lab	SCN10A
	SCN11A
	SCN1A
si:ch211-225p5.8	SCN1B
scn1ba	SCN1B
scn1bb	SCN1B
	SCN2A
	SCN3A
scn3b	SCN3B
	SCN4A
scn4bb	SCN4B
scn4ba	SCN4B
	SCN5A
scn8ab	SCN8A
scn8aa	SCN8A
	SCN9A
sco1	SCO1
sco2	SCO2
scube3	SCUBE3
sec23a	SEC23A
sec23b	SEC23B
selenoi	SELENOI
sema3ab	SEMA3A
	SEMA4A
sepsecs	SEPSECS
serac1	SERAC1
serpini1	SERPINI1
setbp1	SETBP1
	SETD1A
sfxn4	SFXN4
sgce	SGCE
sgsh	SGSH
sh3bp2	SH3BP2
sh3kbp1	SH3KBP1
sh3pxd2b	SH3PXD2B
sh3tc2	SH3TC2
shank3a	SHANK3
shank3b	SHANK3
shhb	SHH
shha	SHH
sik1	SIK1
sin3aa	SIN3A
sin3ab	SIN3A
sipa1l3	SIPA1L3
six3b	SIX3
six3a	SIX3
six6a	SIX6
six6b	SIX6
	SLC12A5
si:cabz01090193.1	SLC12A6
slc13a5a	SLC13A5
slc13a5b	SLC13A5
	SLC16A1
slc16a1a	SLC16A1
slc16a1b	SLC16A1
slc16a12a	SLC16A12
slc16a12b	SLC16A12
slc18a2	SLC18A2
slc18a3a	SLC18A3
slc18a3b	SLC18A3
slc1a2a	SLC1A2
slc1a2b	SLC1A2
slc24a1	SLC24A1
slc24a4b	SLC24A4
slc24a4a	SLC24A4
slc25a1b	SLC25A1
SLC25A1	SLC25A1
SLC25A10	SLC25A10
slc25a10	SLC25A10
	SLC25A12
slc25a12	SLC25A12
slc25a13	SLC25A13
slc25a20	SLC25A20
slc25a21	SLC25A21
	SLC25A22
	SLC25A26
slc25a26	SLC25A26
slc25a36b	SLC25A36
slc25a36a	SLC25A36
slc25a38a	SLC25A38
slc25a38b	SLC25A38
slc25a4	SLC25A4
slc25a46	SLC25A46
slc26a2	SLC26A2
slc26a3.1	SLC26A3
slc26a3.2	SLC26A3
slc26a4	SLC26A4
	SLC26A8
slc33a1	SLC33A1
slc34a1b	SLC34A1
slc34a1a	SLC34A1
slc35a1	SLC35A1
slc35b2	SLC35B2
slc35c1	SLC35C1
slc38a3a	SLC38A3
slc38a3b	SLC38A3
slc38a8b	SLC38A8
slc38a8a	SLC38A8
	SLC39A7
	SLC39A7
	SLC39A7
	SLC39A7
	SLC39A7
slc39a7	SLC39A7
LO018202.1	SLC39A8
slc39a8	SLC39A8
slc46a1	SLC46A1
slc4a1a	SLC4A1
slc4a1b	SLC4A1
slc4a11	SLC4A11
	SLC52A2
slc52a2	SLC52A2
SLC5A7	SLC5A7
slc5a7a	SLC5A7
slc6a1b	SLC6A1
slc6a1a	SLC6A1
	SLC6A3
slc6a3	SLC6A3
slc6a5	SLC6A5
slc7a14a	SLC7A14
	SLC9A3
slc9a3.2	SLC9A3
slc9a3.1	SLC9A3
	SLFN14
slitrk6	SLITRK6
slx4	SLX4
si:dkey-44g23.2	SLX4
smad4a	SMAD4
smad4b	SMAD4
smad6a	SMAD6
smad6b	SMAD6
smarcad1a	SMARCAD1
smarcad1b	SMARCAD1
smarcal1	SMARCAL1
smc3	SMC3
	SMN2
	SMN2
smn1	SMN2
smoc1	SMOC1
snap25a	SNAP25
snap25b	SNAP25
snap29	SNAP29
snrnp200	SNRNP200
snrpe	SNRPE
SNTA1	SNTA1
snx10a	SNX10
snx10b	SNX10
sod1	SOD1
	SOHLH1
sord	SORD
sos1	SOS1
sos2	SOS2
sost	SOST
	SOX18
sox2	SOX2
sox3	SOX3
sox9b	SOX9
sox9a	SOX9
	SP110
	SP7
sp7	SP7
si:dkey-208b23.5	SPAG17
sparc	SPARC
spast	SPAST
	SPATA16
specc1lb	SPECC1L
specc1la	SPECC1L
spef2	SPEF2
spg11	SPG11
spg7	SPG7
spi1b	SPI1
	SPINK2
	SPINK5
spint2	SPINT2
spra	SPR
sprb	SPR
spred1	SPRED1
spry4	SPRY4
	SPTA1
sptan1	SPTAN1
sptb	SPTB
sptlc1	SPTLC1
sptlc2a	SPTLC2
sptlc2b	SPTLC2
sptssa	SPTSSA
	SQSTM1
sqstm1	SQSTM1
srcap	SRCAP
srd5a3	SRD5A3
st3gal3b	ST3GAL3
st3gal3a	ST3GAL3
stac3	STAC3
stag3	STAG3
	STAT1
stat2	STAT2
stat3	STAT3
stat5b	STAT5B
stat5a	STAT5B
stim1a	STIM1
stim1b	STIM1
	STRA6
stra6	STRA6
strada	STRADA
stt3a	STT3A
stt3b	STT3B
stx11b.2	STX11
stx11b.1	STX11
stx11a	STX11
stxbp1b	STXBP1
stxbp1a	STXBP1
sugct	SUGCT
sumf1	SUMF1
	SUN5
	SURF1
surf1	SURF1
svilb	SVIL
CABZ01044731.2	SVIL
si:ch211-199g17.9	SYCE1
sycp3	SYCP3
	SYN1
syne1a	SYNE1
syne1b	SYNE1
syne2b	SYNE2
si:ch211-207i1.2	SYNE2
synj1	SYNJ1
SYT2	SYT2
syt2a	SYT2
CABZ01056637.1	SZT2
tac3a	TAC3
taco1	TACO1
taco1	TACO1
tacr3a	TACR3
tacr3l	TACR3
epcam	TACSTD2
taf4b	TAF4B
	TAMM41
tamm41	TAMM41
tango2	TANGO2
tars1	TARS1
	TARS2
tbc1d23	TBC1D23
tbc1d24	TBC1D24
tbce	TBCE
tbl1x	TBL1X
tbx2b	TBX2
tbx2a	TBX2
	TBX22
	TBX22
tbx3a	TBX3
tbx4	TBX4
tbx6	TBX6
tbxas1	TBXAS1
tcf3a	TCF3
tcf3b	TCF3
TCF4	TCF4
tcirg1b	TCIRG1
tcirg1a	TCIRG1
	TCTN3
	TDO2
tdo2b	TDO2
tdo2a	TDO2
tdrd7a	TDRD7
tdrd7b	TDRD7
tdrd9	TDRD9
tecpr2	TECPR2
tek	TEK
tenm4	TENM4
terb1	TERB1
terb2	TERB2
	TERC
tert	TERT
	TEX14
tex15	TEX15
tfg	TFG
tfr1a	TFRC
tfr1b	TFRC
tgfb3	TGFB3
	THAP1
	THBD
thrab	THRA
thraa	THRA
thrb	THRB
tial1	TIA1
tia1	TIA1
tia1l	TIA1
	TIMM22
	TIMM22
TIMM22	TIMM22
timm50	TIMM50
timmdc1	TIMMDC1
	TINF2
zgc:113263	TINF2
tinf2	TINF2
tjp2b	TJP2
tjp2a	TJP2
tll1	TLL1
tmco1	TMCO1
tmem106bb	TMEM106B
tmem107	TMEM107
tmem126a	TMEM126A
tmem126a	TMEM126B
tmem163a	TMEM163
tmem163b	TMEM163
tmem165	TMEM165
tmem199	TMEM199
CABZ01101813.1	TMEM43
tmem53	TMEM53
tmem63a	TMEM63A
tmem63c	TMEM63C
	TMPRSS15
tmtc3	TMTC3
tnfaip3	TNFAIP3
hdr	TNFRSF11A
tnfrsfa	TNFRSF11A
cd40	TNFRSF11A
tnfrsf1b	TNFRSF11A
tnfrsf11a	TNFRSF11A
	TNFRSF11B
	TNFRSF13B
si:ch211-112c15.8	TNFRSF1A
hdr	TNFRSF4
tnfrsfa	TNFRSF4
cd40	TNFRSF4
tnfrsf1b	TNFRSF4
tnfrsf11a	TNFRSF4
tnfsf11	TNFSF11
tnnc2	TNNC2
TNNC2	TNNC2
	TNNI2
tnni2b.1	TNNI2
tnni2b.2	TNNI2
tnni2a.4	TNNI2
tnni2a.1	TNNI2
tnni2a.2	TNNI2
tnni2a.3	TNNI2
	TNNI3
tnnt1	TNNT1
tnnt2c	TNNT2
tnnt2b	TNNT2
tnnt2a	TNNT2
	TNNT3
tnnt3b	TNNT3
tnnt3a	TNNT3
tnrc6a	TNRC6A
	TNXB
	TNXB
	TNXB
	TNXB
	TNXB
	TNXB
	TNXB
tnxba	TNXB
	TOP3A
top3a	TOP3A
tor1	TOR1A
tp53rk	TP53RK
tp63	TP63
tpma	TPM1
tpm1	TPM1
tpm2	TPM2
	TPM3
tpp1	TPP1
	TRAC
trak1a	TRAK1
trhrb	TRHR
trhra	TRHR
trim2a	TRIM2
trim37	TRIM37
trip13	TRIP13
trit1	TRIT1
trmt10c	TRMT10C
trmt5	TRMT5
trmu	TRMU
trnt1	TRNT1
trpa1b	TRPA1
trpa1a	TRPA1
trpc6b	TRPC6
trpc6a	TRPC6
	TRPM1
trpm1a	TRPM1
trpm1b	TRPM1
hrc	TRPM4
trpm4a	TRPM4
hrc	TRPM4
trpm4b.2	TRPM4
trps1	TRPS1
	TRPV3
trpv4	TRPV4
tsen15	TSEN15
tsen2	TSEN2
	TSEN34
	TSEN34
	TSEN34
	TSEN34
	TSEN34
	TSEN34
	TSEN34
	TSEN34
	TSEN34
tsen34	TSEN34
tsen54	TSEN54
tsfm	TSFM
tsga10	TSGA10
tshba	TSHB
CU929146.3	TSHB
tshr	TSHR
tspan12	TSPAN12
tspearb	TSPEAR
tspeara	TSPEAR
	TTC12
CU633479.6	TTC21A
ttc21b	TTC21B
ttc29	TTC29
ttc7a	TTC7A
ttr	TTR
	TUBA1A
	TUBB
	TUBB
	TUBB
	TUBB
	TUBB
	TUBB
	TUBB
tubb5	TUBB
	TUBB3
	TUBB4A
zgc:153426	TUBB4B
tubb4b	TUBB4B
TUBB4B	TUBB4B
zgc:65894	TUBB4B
tubgcp4	TUBGCP4
appl2	TUBGCP6
tufm	TUFM
tulp1a	TULP1
tulp1b	TULP1
TULP1	TULP1
	TWIST1
	TWIST2
twist2	TWIST2
twnk	TWNK
txn2	TXN2
tyk2	TYK2
tyr	TYR
uba5	UBA5
ubap1	UBAP1
ube2t	UBE2T
ube3b	UBE3B
ubtf	UBTF
uchl1	UCHL1
ufm1	UFM1
ufsp2	UFSP2
ugdh	UGDH
ugp2b	UGP2
ugp2a	UGP2
unc119b	UNC119
unc119a	UNC119
unc13d	UNC13D
unc45b	UNC45B
unga	UNG
ungb	UNG
uroc1	UROC1
	VAMP1
	VARS2
	VARS2
	VARS2
	VARS2
	VARS2
vars2	VARS2
vcp	VCP
vegfc	VEGFC
vhl	VHL
vim	VIM
viml	VIM
vkorc1	VKORC1
	VPS11
vps11	VPS11
vps13a	VPS13A
CABZ01111454.1	VPS13B
vps13c	VPS13C
vps33b	VPS33B
vps35	VPS35
vps37a	VPS37A
vps45	VPS45
vps51	VPS51
	VPS53
vps53	VPS53
vrk1	VRK1
waca	WAC
wacb	WAC
wdfy3	WDFY3
wdpcp	WDPCP
wdr11	WDR11
wdr19	WDR19
wdr35	WDR35
wdr37	WDR37
	WDR72
	WDR73
wdr73	WDR73
wfs1b	WFS1
wfs1a	WFS1
wls	WLS
wnk1b	WNK1
wnk1a	WNK1
wnt1	WNT1
wnt10a	WNT10A
wnt10b	WNT10B
wnt4	WNT4
wnt5a	WNT5A
wnt7ab	WNT7A
wnt7aa	WNT7A
wrap53	WRAP53
wrn	WRN
wt1b	WT1
wt1a	WT1
wwox	WWOX
XRCC2	XRCC2
yeats2	YEATS2
yeats2	YEATS2
yme1l1b	YME1L1
yme1l1a	YME1L1
ywhag2	YWHAG
ywhag1	YWHAG
	ZAP70
zap70	ZAP70
zeb2b	ZEB2
zeb2a	ZEB2
si:ch73-386h18.1	ZFHX2
zfpm2a	ZFPM2
zfpm2b	ZFPM2
zfyve26	ZFYVE26
zfyve27	ZFYVE27
zic2a	ZIC2
zic2b	ZIC2
zmpste24	ZMPSTE24
	ZMYND15
znf341	ZNF341
znf408	ZNF408
	ZNF469
znf687b	ZNF687
znf687a	ZNF687
